   percent,  baseline,    before,     after,,   percent,  baseline,    before,     after,,,
5,-159816.89,-159854.87,-159905.56,,5,-159682.213,-159852.524,-159836.44,,0.11%,0.10%
5,-158489.15,-158553.03,-158564.32,,6,-159682.213,-159871.187,-159855.427,,0.12%,0.11%
5,-159772.5,-159822.62,-159818.11,,7,-159682.213,-159893.721,-159851.342,,0.13%,0.11%
5,-162206.37,-162382.49,-162249.28,,8,-159682.213,-159901.153,-159862.855,,0.14%,0.11%
5,-157450.78,-157495.87,-157477.21,,9,-159682.213,-159913.062,-159937.405,,0.14%,0.16%
5,-157865.91,-158366.88,-158350.14,,10,-159682.213,-159922.747,-159882.994,,0.15%,0.13%
5,-159476,-159519.64,-159511.74,,11,-159682.213,-159933.863,-159895.079,,0.16%,0.13%
5,-159765.21,-160454.7,-160439.26,,12,-159682.213,-159951.079,-159910.953,,0.17%,0.14%
5,-162380.68,-162435.6,-162421.81,,13,-159682.213,-159944.605,-159910.962,,0.16%,0.14%
5,-159598.64,-159639.54,-159626.97,,14,-159682.213,-159953.317,-159920.497,,0.17%,0.15%
6,-159816.89,-159862.73,-159913.58,,15,-159682.213,-159969.472,-159983.131,,0.18%,0.19%
6,-158489.15,-158593.98,-158539.56,,,,,,,,
6,-159772.5,-159833.9,-159862.91,,,,,,,,
6,-162206.37,-162427.9,-162305.19,,,,,,,,
6,-157450.78,-157504.01,-157501.54,,,,,,,,
6,-157865.91,-158376.88,-158360.07
6,-159476,-159527.49,-159519.45
6,-159765.21,-160489.97,-160499.19
6,-162380.68,-162447.15,-162436.19
6,-159598.64,-159647.86,-159616.59
7,-159816.89,-159953,-159766.75
7,-158489.15,-158614.89,-158550.2
7,-159772.5,-159841.57,-159872.74
7,-162206.37,-162437.15,-162309.53
7,-157450.78,-157512.75,-157479.53
7,-157865.91,-158415.2,-158382.42
7,-159476,-159538.07,-159530.71
7,-159765.21,-160497.94,-160532.5
7,-162380.68,-162459.65,-162449.98
7,-159598.64,-159666.99,-159639.06
8,-159816.89,-159961.8,-159758.29
8,-158489.15,-158623.75,-158555.32
8,-159772.5,-159851.58,-159845.21
8,-162206.37,-162447.79,-162436.27
8,-157450.78,-157502.5,-157485.87
8,-157865.91,-158424.58,-158390.44
8,-159476,-159545.03,-159505.41
8,-159765.21,-160507.96,-160520.61
8,-162380.68,-162469.13,-162461.75
8,-159598.64,-159677.41,-159669.38
9,-159816.89,-159971.12,-159763.94
9,-158489.15,-158632.12,-158612.12
9,-159772.5,-159861.67,-159848.73
9,-162206.37,-162458.56,-162383.14
9,-157450.78,-157522.65,-157477.73
9,-157865.91,-158433.74,-158422.72
9,-159476,-159554.47,-160125.76
9,-159765.21,-160516.87,-160554.16
9,-162380.68,-162492.19,-162509.71
9,-159598.64,-159687.23,-159676.04
10,-159816.89,-159980.97,-159769.91
10,-158489.15,-158643.74,-158617.61
10,-159772.5,-159872.61,-159856.64
10,-162206.37,-162469.15,-162394.83
10,-157450.78,-157530.85,-157504.61
10,-157865.91,-158442.93,-158412.3
10,-159476,-159564.7,-159490.56
10,-159765.21,-160526.26,-160563.86
10,-162380.68,-162500.65,-162517.13
10,-159598.64,-159695.61,-159702.49
11,-159816.89,-159989.28,-159793.81
11,-158489.15,-158653.19,-158628
11,-159772.5,-159881.57,-159863.07
11,-162206.37,-162476.68,-162353.04
11,-157450.78,-157539.16,-157549.05
11,-157865.91,-158455.06,-158437.82
11,-159476,-159572.67,-159505.12
11,-159765.21,-160537.19,-160605.75
11,-162380.68,-162509.91,-162512.27
11,-159598.64,-159723.92,-159702.86
12,-159816.89,-159998.19,-159827.31
12,-158489.15,-158684.35,-158636.68
12,-159772.5,-159891.7,-159867.88
12,-162206.37,-162484.3,-162453.06
12,-157450.78,-157550.16,-157558.79
12,-157865.91,-158464.36,-158443.43
12,-159476,-159581.86,-159526.99
12,-159765.21,-160606.21,-160608.75
12,-162380.68,-162517.34,-162496.67
12,-159598.64,-159732.32,-159689.97
13,-159816.89,-159885.29,-159833.68
13,-158489.15,-158691.39,-158644.06
13,-159772.5,-159899.5,-159895.26
13,-162206.37,-162493.39,-162463.39
13,-157450.78,-157559.53,-157546.96
13,-157865.91,-158475.33,-158454.14
13,-159476,-159587.61,-159560.08
13,-159765.21,-160615.22,-160584.59
13,-162380.68,-162528.21,-162405.77
13,-159598.64,-159710.58,-159721.69
14,-159816.89,-159893.54,-159858.24
14,-158489.15,-158698.43,-158650.59
14,-159772.5,-159909.33,-159882.18
14,-162206.37,-162502.81,-162539.37
14,-157450.78,-157568.02,-157504.32
14,-157865.91,-158484.74,-158457.4
14,-159476,-159595.27,-159571.14
14,-159765.21,-160626.71,-160577.15
14,-162380.68,-162536.28,-162413.01
14,-159598.64,-159718.04,-159751.57
15,-159816.89,-159904.69,-159885.57
15,-158489.15,-158708.18,-158624.52
15,-159772.5,-159937.96,-159884.43
15,-162206.37,-162514.08,-162549.36
15,-157450.78,-157577.89,-157510.36
15,-157865.91,-158493.82,-158470.98
15,-159476,-159601.79,-160125.97
15,-159765.21,-160679.57,-160626.3
15,-162380.68,-162550.01,-162417.37
15,-159598.64,-159726.73,-159736.45
